"chr" "start" "end"
"4571" "chr3" 58554290 58554677
"4572" "chr3" 58562891 58563350
"4573" "chr3" 58571038 58571631
"4574" "chr3" 58615843 58616435
"4575" "chr3" 58626319 58626703
"4576" "chr3" 58645007 58645448
"4577" "chr3" 58761962 58762378
"4578" "chr3" 58809937 58810306
"4579" "chr3" 58980475 58980826
"4580" "chr3" 59038545 59038973
"4581" "chr3" 59049940 59050398
"4582" "chr3" 59129145 59129606
"4583" "chr3" 59197823 59198254
"4584" "chr3" 59294392 59294841
"4585" "chr3" 59299062 59299486
"4586" "chr3" 59312336 59312786
"4587" "chr3" 59561092 59561509
"4588" "chr3" 59593305 59593754
"4589" "chr3" 59795490 59795914
"4590" "chr3" 59843454 59844079
"4591" "chr3" 60417305 60417729
"4592" "chr3" 60568021 60568409
"4593" "chr3" 60728550 60728974
"4594" "chr3" 60729530 60729940
"4595" "chr3" 60740816 60741252
"4596" "chr3" 60824923 60825281
"4597" "chr3" 60934169 60934580
"4598" "chr3" 61158384 61158745
"4599" "chr3" 61235640 61236031
"4600" "chr3" 61280376 61280800
"4601" "chr3" 61356762 61357207
"4602" "chr3" 61367434 61367875
"4603" "chr3" 61515981 61516465
"4604" "chr3" 61544718 61545129
"4605" "chr3" 61546132 61546661
"4606" "chr3" 61550170 61550613
"4607" "chr3" 61843508 61844113
"4608" "chr3" 61862852 61863341
"4609" "chr3" 61880542 61880913
"4610" "chr3" 61904990 61905442
"4611" "chr3" 61922000 61922460
"4612" "chr3" 62037268 62037658
"4613" "chr3" 62095132 62095764
"4614" "chr3" 62117265 62117704
"4615" "chr3" 62172601 62173025
"4616" "chr3" 62174528 62175124
"4617" "chr3" 62187080 62187520
"4618" "chr3" 62197689 62198139
"4619" "chr3" 62215535 62216031
"4620" "chr3" 62318433 62318857
"4621" "chr3" 62354622 62355013
"4622" "chr3" 62478867 62479479
"4623" "chr3" 62539895 62540338
"4624" "chr3" 62544188 62544630
"4625" "chr3" 62545532 62545921
"4626" "chr3" 62574741 62575213
"4627" "chr3" 62608252 62608679
"4628" "chr3" 62618574 62619004
"4629" "chr3" 62645313 62645778
"4630" "chr3" 62651503 62652101
"4631" "chr3" 62653322 62653753
"4632" "chr3" 62819133 62819609
"4633" "chr3" 62859276 62859682
"4634" "chr3" 63179334 63179712
"4635" "chr3" 63214232 63214691
"4636" "chr3" 63218241 63218925
"4637" "chr3" 63319445 63320074
"4638" "chr3" 63335236 63335660
"4639" "chr3" 63336853 63337215
"4640" "chr3" 63350574 63351009
"4641" "chr3" 63391553 63391984
"4642" "chr3" 63550936 63551262
"4643" "chr3" 63574525 63575003
"4644" "chr3" 63646860 63647325
"4645" "chr3" 63648166 63648599
"4646" "chr3" 63777651 63778062
"4647" "chr3" 63804218 63804584
"4648" "chr3" 63893727 63894151
"4649" "chr3" 63947453 63947900
"4650" "chr3" 63979275 63979672
"4651" "chr3" 64009032 64009490
"4652" "chr3" 64016332 64016716
"4653" "chr3" 64059049 64059451
"4654" "chr3" 64097508 64098009
"4655" "chr3" 64152343 64152768
"4656" "chr3" 64164893 64165323
"4657" "chr3" 64172594 64173044
"4658" "chr3" 64206422 64206852
"4659" "chr3" 64207454 64207953
"4660" "chr3" 64209483 64209937
"4661" "chr3" 64210852 64211327
"4662" "chr3" 64230019 64230489
"4663" "chr3" 64248212 64248652
"4664" "chr3" 64305019 64305465
"4665" "chr3" 64314722 64315152
"4666" "chr3" 64384858 64385282
"4667" "chr3" 64430461 64430845
"4668" "chr3" 64449235 64449622
"4669" "chr3" 64460681 64461121
"4670" "chr3" 64470070 64470480
"4671" "chr3" 64516096 64516525
"4672" "chr3" 64519282 64519660
"4673" "chr3" 64561150 64561576
"4674" "chr3" 64671317 64671751
"4675" "chr3" 64703875 64704281
"4676" "chr3" 65009829 65010253
"4677" "chr3" 65066123 65066501
"4678" "chr3" 65155914 65156367
"4679" "chr3" 65231356 65231786
"4680" "chr3" 65319884 65320335
"4681" "chr3" 65327751 65328148
"4682" "chr3" 65398343 65398664
"4683" "chr3" 65411547 65412027
"4684" "chr3" 65422275 65422708
"4685" "chr3" 65425272 65425652
"4686" "chr3" 65555483 65555913
"4687" "chr3" 65652317 65652807
"4688" "chr3" 65658523 65658947
"4689" "chr3" 65675048 65675520
"4690" "chr3" 65717997 65718421
"4691" "chr3" 65736775 65737199
"4692" "chr3" 65770704 65771164
"4693" "chr3" 65792260 65792690
"4694" "chr3" 65899680 65900110
"4695" "chr3" 65900361 65901102
"4696" "chr3" 65960184 65960581
"4697" "chr3" 66003714 66004144
"4698" "chr3" 66022862 66023323
"4699" "chr3" 66032867 66033247
"4700" "chr3" 66124302 66124726
"4701" "chr3" 66286669 66287144
"4702" "chr3" 66304423 66304850
"4703" "chr3" 66327098 66327522
"4704" "chr3" 66423038 66423512
"4705" "chr3" 66428644 66429100
"4706" "chr3" 66457969 66458738
"4707" "chr3" 66551225 66552130
"4708" "chr3" 66623737 66624200
"4709" "chr3" 66689163 66689612
"4710" "chr3" 66853607 66854060
"4711" "chr3" 66866508 66867164
"4712" "chr3" 66872713 66873335
"4713" "chr3" 66886760 66887197
"4714" "chr3" 66909091 66909500
"4715" "chr3" 66988787 66989222
"4716" "chr3" 67022229 67022665
"4717" "chr3" 67022716 67023085
"4718" "chr3" 67033454 67033892
"4719" "chr3" 67040213 67040662
"4720" "chr3" 67040800 67041233
"4721" "chr3" 67160126 67160556
"4722" "chr3" 67164202 67164837
"4723" "chr3" 67408216 67408684
"4724" "chr3" 67432065 67432538
"4725" "chr3" 67435155 67435619
"4726" "chr3" 67467103 67467533
"4727" "chr3" 67508717 67509180
"4728" "chr3" 67579733 67580163
"4729" "chr3" 67644318 67644767
"4730" "chr3" 67655847 67656256
"4731" "chr3" 67840445 67840882
"4732" "chr3" 67869839 67870300
"4733" "chr3" 67914235 67914736
"4734" "chr3" 67952118 67952473
"4735" "chr3" 68066205 68066638
"4736" "chr3" 68255652 68256076
"4737" "chr3" 68305785 68306209
"4738" "chr3" 68925299 68925640
"4739" "chr3" 68927456 68927926
"4740" "chr3" 68942763 68943212
"4741" "chr3" 68981739 68982123
"4742" "chr3" 69021540 69021914
"4743" "chr3" 69062074 69062444
"4744" "chr3" 69062637 69063061
"4745" "chr3" 69069568 69070000
"4746" "chr3" 69137393 69137758
"4747" "chr3" 69170012 69170398
"4748" "chr3" 69210738 69211097
"4749" "chr3" 69348529 69348971
"4750" "chr3" 69355511 69355920
"4751" "chr3" 69358954 69359355
"4752" "chr3" 69373482 69373923
"4753" "chr3" 69435274 69436070
"4754" "chr3" 69459506 69459872
"4755" "chr3" 69474349 69474788
"4756" "chr3" 69476055 69476505
"4757" "chr3" 69488806 69489450
"4758" "chr3" 69500653 69501083
"4759" "chr3" 69609944 69610352
"4760" "chr3" 69720236 69720800
"4761" "chr3" 69740235 69740615
"4762" "chr3" 69841261 69841663
"4763" "chr3" 69904562 69904988
"4764" "chr3" 69969047 69969586
"4765" "chr3" 69997381 69997827
"4766" "chr3" 70113304 70113735
"4767" "chr3" 70114773 70115227
"4768" "chr3" 70139455 70139894
"4769" "chr3" 70157228 70157634
"4770" "chr3" 70169523 70169893
"4771" "chr3" 70357905 70358350
"4772" "chr3" 70408115 70408559
"4773" "chr3" 70580191 70580622
"4774" "chr3" 70589014 70589481
"4775" "chr3" 70599845 70600269
"4776" "chr3" 70766009 70766440
"4777" "chr3" 70802710 70803134
"4778" "chr3" 71055945 71056379
"4779" "chr3" 71071716 71072150
"4780" "chr3" 71118988 71119413
"4781" "chr3" 71259458 71259888
"4782" "chr3" 71296769 71297096
"4783" "chr3" 71353841 71354202
"4784" "chr3" 71359736 71360166
"4785" "chr3" 71429166 71429623
"4786" "chr3" 71446199 71446763
"4787" "chr3" 71466061 71466521
"4788" "chr3" 71472444 71472932
"4789" "chr3" 71505316 71505761
"4790" "chr3" 71559585 71560017
"4791" "chr3" 71561147 71561579
"4792" "chr3" 71635677 71636130
"4793" "chr3" 71701950 71702378
"4794" "chr3" 71730257 71730688
"4795" "chr3" 71760056 71760480
"4796" "chr3" 71779005 71779404
"4797" "chr3" 71908261 71908760
"4798" "chr3" 71924522 71924902
"4799" "chr3" 71928253 71928683
"4800" "chr3" 71975304 71975773
"4801" "chr3" 71979668 71980141
"4802" "chr3" 72004610 72005179
"4803" "chr3" 72005621 72006275
"4804" "chr3" 72021220 72021565
"4805" "chr3" 72036182 72036621
"4806" "chr3" 72080692 72081050
"4807" "chr3" 72090610 72091072
"4808" "chr3" 72141999 72142426
"4809" "chr3" 72236140 72236598
"4810" "chr3" 72305318 72305702
"4811" "chr3" 72314485 72315154
"4812" "chr3" 72359379 72360144
"4813" "chr3" 72396897 72397343
"4814" "chr3" 72495749 72496160
"4815" "chr3" 72636420 72636909
"4816" "chr3" 72704907 72705372
"4817" "chr3" 72715087 72715709
"4818" "chr3" 72867226 72867682
"4819" "chr3" 72871500 72871946
"4820" "chr3" 72900390 72900861
"4821" "chr3" 72924657 72925033
"4822" "chr3" 72937330 72937856
"4823" "chr3" 72940274 72940734
"4824" "chr3" 72941982 72942461
"4825" "chr3" 72973165 72973830
"4826" "chr3" 72987743 72988424
"4827" "chr3" 73026223 73026653
"4828" "chr3" 73042509 73042974
"4829" "chr3" 73046777 73047229
"4830" "chr3" 73105495 73105937
"4831" "chr3" 73135173 73135533
"4832" "chr3" 73143147 73143649
"4833" "chr3" 73150188 73150587
"4834" "chr3" 73241134 73241613
"4835" "chr3" 73468459 73468889
"4836" "chr3" 73481561 73481985
"4837" "chr3" 73504915 73505339
"4838" "chr3" 73551860 73552237
"4839" "chr3" 73557481 73557905
"4840" "chr3" 73663508 73663992
"4841" "chr3" 73673060 73673540
"4842" "chr3" 73817722 73818152
"4843" "chr3" 73897320 73897778
"4844" "chr3" 73917807 73918261
"4845" "chr3" 74116299 74116770
"4846" "chr3" 74188796 74189196
"4847" "chr3" 74316717 74317160
"4848" "chr3" 74402188 74402600
"4849" "chr3" 74425459 74425873
"4850" "chr3" 74679774 74680159
"4851" "chr3" 74932754 74933161
"4852" "chr3" 74946136 74946533
"4853" "chr3" 75050498 75050907
"4854" "chr3" 75220736 75221393
"4855" "chr3" 75241208 75241578
"4856" "chr3" 75307910 75308348
"4857" "chr3" 75343235 75343712
"4858" "chr3" 75390907 75391331
"4859" "chr3" 75411559 75411877
"4860" "chr3" 75471215 75471614
"4861" "chr3" 75478770 75479203
"4862" "chr3" 75552501 75552998
"4863" "chr3" 75601273 75601662
"4864" "chr3" 75629261 75629783
"4865" "chr3" 75653679 75654087
"4866" "chr3" 75679009 75679673
"4867" "chr3" 75692069 75692847
"4868" "chr3" 75707956 75708386
"4869" "chr3" 75721588 75721965
"4870" "chr3" 75772634 75773064
"4871" "chr3" 75867154 75867596
"4872" "chr3" 75955654 75956084
"4873" "chr3" 76073781 76074194
"4874" "chr3" 76094109 76094541
"4875" "chr3" 76157106 76157536
"4876" "chr3" 76418341 76418771
"4877" "chr3" 76619585 76620012
"4878" "chr3" 76634942 76635326
"4879" "chr3" 76696288 76696690
"4880" "chr3" 76802766 76803124
"4881" "chr3" 77087473 77087921
"4882" "chr3" 77092052 77092455
"4883" "chr3" 77208342 77208766
"4884" "chr3" 77304372 77304812
"4885" "chr3" 77368811 77369300
"4886" "chr3" 77369678 77370108
"4887" "chr3" 77397285 77397788
"4888" "chr3" 77864602 77865047
"4889" "chr3" 78115379 78115809
"4890" "chr3" 78215014 78215421
"4891" "chr3" 78254046 78254487
"4892" "chr3" 78270469 78270814
"4893" "chr3" 78694876 78695300
"4894" "chr3" 78708505 78708931
"4895" "chr3" 78790144 78790594
"4896" "chr3" 78906620 78907044
"4897" "chr3" 79027168 79027605
"4898" "chr3" 79037434 79038090
"4899" "chr3" 79067784 79068214
"4900" "chr3" 79081848 79082278
"4901" "chr3" 79135545 79135969
"4902" "chr3" 79410910 79411334
"4903" "chr3" 79418506 79418952
"4904" "chr3" 79455301 79455725
"4905" "chr3" 79539300 79539740
"4906" "chr3" 79546625 79547049
"4907" "chr3" 79566936 79567341
"4908" "chr3" 79570343 79570797
"4909" "chr3" 79773390 79773712
"4910" "chr3" 79816519 79817104
"4911" "chr3" 79839389 79839705
"4912" "chr3" 79895679 79896104
"4913" "chr3" 80575220 80575679
"4914" "chr3" 80608858 80609282
"4915" "chr3" 80737998 80738379
"4916" "chr3" 80834613 80834998
"4917" "chr3" 81055138 81055592
"4918" "chr3" 81222619 81223068
"4919" "chr3" 81267166 81267549
"4920" "chr3" 81292029 81292456
"4921" "chr3" 81350913 81351531
"4922" "chr3" 81388177 81388645
"4923" "chr3" 81401950 81402374
"4924" "chr3" 81444816 81445265
"4925" "chr3" 81468344 81468752
"4926" "chr3" 81539628 81540056
"4927" "chr3" 81631107 81631531
"4928" "chr3" 81692869 81693299
"4929" "chr3" 81715612 81716073
"4930" "chr3" 81809950 81810374
"4931" "chr3" 81920871 81921348
"4932" "chr3" 81959384 81960009
"4933" "chr3" 82044476 82044842
"4934" "chr3" 82061934 82062390
"4935" "chr3" 82182148 82182743
"4936" "chr3" 82213033 82213425
"4937" "chr3" 82378464 82378895
"4938" "chr3" 82546308 82546678
"4939" "chr3" 82693106 82693477
"4940" "chr3" 82756170 82756565
"4941" "chr3" 83572629 83573053
"4942" "chr3" 83977521 83977948
"4943" "chr3" 83995693 83996131
"4944" "chr3" 84126615 84127045
"4945" "chr3" 84185608 84185990
"4946" "chr3" 84596950 84597594
"4947" "chr3" 84822008 84822378
"4948" "chr3" 84992502 84992926
"4949" "chr3" 85007609 85008029
"4950" "chr3" 85014252 85014676
"4951" "chr3" 85242667 85243093
"4952" "chr3" 85353456 85353933
"4953" "chr3" 85392038 85392475
"4954" "chr3" 85409892 85410331
"4955" "chr3" 85616201 85616625
"4956" "chr3" 85625263 85625605
"4957" "chr3" 85851087 85851511
"4958" "chr3" 85870272 85870695
"4959" "chr3" 86196220 86196645
"4960" "chr3" 86229806 86230242
"4961" "chr3" 86294511 86294935
"4962" "chr3" 86438012 86438394
"4963" "chr3" 86612491 86612915
"4964" "chr3" 86751497 86751921
"4965" "chr3" 86823233 86823627
"4966" "chr3" 86834515 86834919
"4967" "chr3" 87018946 87019308
"4968" "chr3" 87040287 87040812
"4969" "chr3" 87055997 87056427
"4970" "chr3" 87131927 87132627
"4971" "chr3" 87194657 87195113
"4972" "chr3" 87217019 87217443
"4973" "chr3" 87309114 87309737
"4974" "chr3" 87347240 87347668
"4975" "chr3" 87356932 87357362
"4976" "chr3" 87399763 87400187
"4977" "chr3" 87553053 87553477
"4978" "chr3" 87820387 87821199
"4979" "chr3" 87949185 87949619
"4980" "chr3" 88052266 88052708
"4981" "chr3" 88054182 88054812
"4982" "chr3" 88106768 88107198
"4983" "chr3" 88162714 88163138
"4984" "chr3" 88229516 88229962
"4985" "chr3" 88252720 88253065
"4986" "chr3" 88268393 88268817
"4987" "chr3" 88690172 88690602
"4988" "chr3" 89098235 89098659
"4989" "chr3" 89148141 89148548
"4990" "chr3" 89163741 89164286
"4991" "chr3" 89295411 89295841
"4992" "chr3" 89363580 89364004
"4993" "chr3" 89901184 89901564
"4994" "chr3" 90140738 90141162
"4995" "chr3" 90142186 90142611
"4996" "chr3" 90231598 90232077
"4997" "chr3" 93560435 93560898
"4998" "chr3" 93586207 93586693
"4999" "chr3" 93692168 93692857
"5000" "chr3" 93723115 93723751
"5001" "chr3" 93755725 93756149
"5002" "chr3" 93787844 93788467
"5003" "chr3" 93820661 93821087
"5004" "chr3" 93834281 93834712
"5005" "chr3" 93877717 93878259
"5006" "chr3" 93953020 93953444
"5007" "chr3" 93968345 93968769
"5008" "chr3" 94004711 94005144
"5009" "chr3" 94022603 94023047
"5010" "chr3" 94054963 94055561
"5011" "chr3" 94241345 94241711
"5012" "chr3" 94243860 94244342
"5013" "chr3" 94435506 94435950
"5014" "chr3" 94581511 94581960
"5015" "chr3" 95471072 95471404
"5016" "chr3" 96050165 96050649
"5017" "chr3" 96419725 96420152
"5018" "chr3" 96498654 96499083
"5019" "chr3" 96531960 96532622
"5020" "chr3" 96532696 96533195
"5021" "chr3" 96581952 96582396
"5022" "chr3" 96737585 96737973
"5023" "chr3" 96857965 96858400
"5024" "chr3" 97377503 97377937
"5025" "chr3" 97438044 97438452
"5026" "chr3" 97483627 97484085
"5027" "chr3" 97512222 97512651
"5028" "chr3" 97540195 97541295
"5029" "chr3" 97615375 97615805
"5030" "chr3" 97658851 97659281
"5031" "chr3" 97686763 97687239
"5032" "chr3" 97690615 97691072
"5033" "chr3" 97694298 97694677
"5034" "chr3" 97732589 97733023
"5035" "chr3" 97742070 97742494
"5036" "chr3" 97758133 97758782
"5037" "chr3" 97787623 97788053
"5038" "chr3" 97903992 97904416
"5039" "chr3" 97907365 97907844
"5040" "chr3" 97978566 97978997
"5041" "chr3" 98048347 98048771
"5042" "chr3" 98052777 98053232
"5043" "chr3" 98062757 98063133
"5044" "chr3" 98078859 98079238
"5045" "chr3" 98292198 98292684
"5046" "chr3" 98306965 98307383
"5047" "chr3" 98315686 98316133
"5048" "chr3" 98320903 98321327
"5049" "chr3" 98331268 98331829
"5050" "chr3" 98376292 98376716
"5051" "chr3" 98424535 98424953
"5052" "chr3" 98496587 98497017
"5053" "chr3" 98520183 98520602
"5054" "chr3" 98531653 98532269
"5055" "chr3" 98536275 98536749
"5056" "chr3" 98543097 98543540
"5057" "chr3" 98704230 98704660
"5058" "chr3" 98710207 98710685
"5059" "chr3" 98712994 98713447
"5060" "chr3" 98731926 98732356
"5061" "chr3" 98742404 98742832
"5062" "chr3" 98817546 98818051
"5063" "chr3" 98833376 98833810
"5064" "chr3" 98891851 98892487
"5065" "chr3" 99085838 99086205
"5066" "chr3" 99217809 99218442
"5067" "chr3" 99251089 99251514
"5068" "chr3" 99270363 99270797
"5069" "chr3" 99338895 99339365
"5070" "chr3" 99346265 99346726
"5071" "chr3" 99355781 99356352
"5072" "chr3" 99364036 99364621
"5073" "chr3" 99405841 99406220
"5074" "chr3" 99466873 99467297
"5075" "chr3" 99472207 99472631
"5076" "chr3" 99508208 99508590
"5077" "chr3" 99527019 99527411
"5078" "chr3" 99536734 99537219
"5079" "chr3" 99550785 99551209
"5080" "chr3" 99562040 99562492
"5081" "chr3" 99594722 99595255
"5082" "chr3" 99611161 99611525
"5083" "chr3" 99647860 99648290
"5084" "chr3" 99725708 99726138
"5085" "chr3" 99787609 99787974
"5086" "chr3" 99809181 99809622
"5087" "chr3" 99973042 99973414
"5088" "chr3" 99978900 99979377
"5089" "chr3" 100035387 100035874
"5090" "chr3" 100122117 100122577
"5091" "chr3" 100181756 100182145
"5092" "chr3" 100309419 100309758
"5093" "chr3" 100322275 100322699
"5094" "chr3" 100325729 100326200
"5095" "chr3" 100353628 100354073
"5096" "chr3" 100369543 100369997
"5097" "chr3" 100429428 100429906
"5098" "chr3" 100456203 100456649
"5099" "chr3" 100473396 100473826
"5100" "chr3" 100480012 100480524
"5101" "chr3" 100495508 100495972
"5102" "chr3" 100515399 100515840
"5103" "chr3" 100538678 100539136
"5104" "chr3" 100609875 100610299
"5105" "chr3" 100612423 100612872
"5106" "chr3" 100671928 100672386
"5107" "chr3" 100789089 100789486
"5108" "chr3" 100850619 100851102
"5109" "chr3" 100914916 100915347
"5110" "chr3" 100929784 100930208
"5111" "chr3" 100948511 100948913
"5112" "chr3" 101100665 101101118
"5113" "chr3" 101214353 101214790
"5114" "chr3" 101230948 101231431
"5115" "chr3" 101263269 101263693
"5116" "chr3" 101292353 101293008
"5117" "chr3" 101355047 101355665
"5118" "chr3" 101356914 101357383
"5119" "chr3" 101394743 101395479
"5120" "chr3" 101396034 101396440
"5121" "chr3" 101403559 101404008
"5122" "chr3" 101405119 101405630
"5123" "chr3" 101412435 101412824
"5124" "chr3" 101414584 101415014
"5125" "chr3" 101426071 101426788
"5126" "chr3" 101521991 101522415
"5127" "chr3" 101528011 101528435
"5128" "chr3" 101532531 101533205
"5129" "chr3" 101568535 101568982
"5130" "chr3" 101943032 101943477
"5131" "chr3" 101944239 101944664
"5132" "chr3" 101947884 101948261
"5133" "chr3" 101954494 101954924
"5134" "chr3" 102184889 102185319
"5135" "chr3" 102189828 102190261
"5136" "chr3" 102248305 102248735
"5137" "chr3" 102255332 102255741
"5138" "chr3" 102392355 102392730
"5139" "chr3" 102460008 102460433
"5140" "chr3" 102464714 102465148
"5141" "chr3" 103014821 103015270
"5142" "chr3" 103027723 103028147
"5143" "chr3" 103129060 103129484
"5144" "chr3" 103159329 103159752
"5145" "chr3" 103513554 103513980
"5146" "chr3" 103710242 103710710
"5147" "chr3" 103711304 103711826
"5148" "chr3" 103821160 103821558
"5149" "chr3" 103991894 103992276
"5150" "chr3" 104179579 104180032
"5151" "chr3" 104282871 104283295
"5152" "chr3" 104315391 104315798
"5153" "chr3" 104323143 104323570
"5154" "chr3" 104329807 104330370
"5155" "chr3" 104347034 104347433
"5156" "chr3" 104354705 104355141
"5157" "chr3" 104657994 104658424
"5158" "chr3" 104706711 104707141
"5159" "chr3" 104923284 104923714
"5160" "chr3" 105084314 105085040
"5161" "chr3" 105085415 105085814
"5162" "chr3" 105085976 105086291
"5163" "chr3" 105086421 105086845
"5164" "chr3" 105086990 105087384
"5165" "chr3" 105088590 105088974
"5166" "chr3" 105235733 105236193
"5167" "chr3" 105237646 105238074
"5168" "chr3" 105405130 105405554
"5169" "chr3" 105546730 105547191
"5170" "chr3" 105927838 105928223
"5171" "chr3" 105970402 105970736
"5172" "chr3" 106051656 106052016
"5173" "chr3" 106064686 106065132
"5174" "chr3" 106080278 106080635
"5175" "chr3" 106259582 106260006
"5176" "chr3" 106285122 106285598
"5177" "chr3" 106328523 106328959
"5178" "chr3" 106347202 106347657
"5179" "chr3" 106543585 106544040
"5180" "chr3" 106580894 106581318
"5181" "chr3" 106783318 106783925
"5182" "chr3" 106837024 106837459
"5183" "chr3" 106924958 106925382
"5184" "chr3" 106954666 106955090
"5185" "chr3" 106990623 106991053
"5186" "chr3" 107140017 107140441
"5187" "chr3" 107148753 107149125
"5188" "chr3" 107230963 107231393
"5189" "chr3" 107262528 107262990
"5190" "chr3" 107293479 107293903
"5191" "chr3" 107297324 107297754
"5192" "chr3" 107346760 107347403
"5193" "chr3" 107361819 107362264
